time	N_iters	x0	x1
0.0	0	0.2	0.0
0.1	2	-0.025006515508014193	0.0025006515508014192
0.2	1	0.014895577906751263	0.0023411635406184747
0.30000000000000004	1	-0.00832038412402601	0.0028426931454925606
0.4	1	-0.0007672520564194535	0.0030610198175452198
0.5	1	-0.004335818731873195	0.0034228499570209854
0.6	0	-0.003465535748146235	0.0037744957200559898
0.7	0	-0.004360109845235806	0.004182384964083378
0.7999999999999999	0	-0.004620811211793071	0.004626402126212046
0.8999999999999999	0	-0.005193569634889884	0.005120645822580927
0.9999999999999999	0	-0.005716316362707387	0.005666481478884381
1.0999999999999999	0	-0.006338201477081342	0.006270973462790955
1.2	0	-0.007009478495724376	0.006939769357141439
1.3	0	-0.007758979557600372	0.007679966625764958
1.4000000000000001	0	-0.008585850054109874	0.00849908905224679
1.5000000000000002	0	-0.009501941276581969	0.0094055926128462
1.6000000000000003	0	-0.01051537299608591	0.010408785332785064
1.7000000000000004	0	-0.011637085499054916	0.011518988606035013
1.8000000000000005	1	-0.01287845093206576	0.012747619759256047
1.9000000000000006	1	-0.014252288396391179	0.014107316036755803
2.0000000000000004	1	-0.015772750182547104	0.015612064808092194
2.1000000000000005	1	-0.017455512745401525	0.017277348581564426
2.2000000000000006	1	-0.019317933410204692	0.01912030540006882
2.3000000000000007	1	-0.021379239035313077	0.02115990694192449
2.400000000000001	1	-0.023660729764877347	0.023417156106868203
2.500000000000001	1	-0.026186009112163157	0.02591530643599365
2.600000000000001	1	-0.02898124056812649	0.02868010591691057
2.700000000000001	1	-0.032075435976011965	0.031740068142283674
2.800000000000001	1	-0.0355007799897108	0.0351267742167221
2.9000000000000012	1	-0.039292996655370734	0.03887520935189296
3.0000000000000013	1	-0.043491765248168245	0.0430241387468278
3.1000000000000014	1	-0.04814119438031195	0.04761652817049354
3.2000000000000015	1	-0.053290365717342816	0.052700015692871645
3.3000000000000016	1	-0.05899396181975936	0.0583274423216483
3.4000000000000017	1	-0.06531299690534705	0.06455745099159699
3.5000000000000018	1	-0.0723156751945635	0.07145516556121745
3.600000000000002	1	-0.08007840961913149	0.07909296439236636
3.700000000000002	1	-0.08868704505123123	0.08755136700616475
3.800000000000002	1	-0.0982383463663366	0.09692005763518666
3.900000000000002	1	-0.10884183493617576	0.10729907684060568
4.000000000000002	1	-0.12062209126559077	0.11880022266011808
4.100000000000001	1	-0.1337216924306357	0.1315487174286646
4.200000000000001	1	-0.1483050306994157	0.1456852177314745
4.300000000000001	1	-0.164563381269315	0.16136827658369882
4.4	1	-0.1827217826490795	0.17877741504437888
4.5	1	-0.203048618536691	0.19811703576705164
4.6	1	-0.22586935242657316	0.21962153283638078
4.699999999999999	1	-0.25158688357690817	0.24356215743128437
4.799999999999999	2	-0.2807129737883426	0.27025656388214175
4.899999999999999	2	-0.3139189453420962	0.300082629055234
4.999999999999998	2	-0.3521232152425611	0.3334995317957688
5.099999999999998	2	-0.39665390850956733	0.3710820932765849
5.1999999999999975	2	-0.44958692038349024	0.4135820751290896
5.299999999999997	2	-0.5145710679916468	0.46205347361270094
5.399999999999997	2	-0.5994706376781368	0.5181753156191139
5.4999999999999964	3	-0.7322348131736344	0.5856982504994939
5.599999999999996	45	1.7825729575278695	0.4893676982910959
5.699999999999996	3	1.918306045998796	0.3293704444883768
5.799999999999995	2	1.814726921612061	0.15505623177999966
5.899999999999995	2	1.726934389079922	-0.01817746506145419
5.999999999999995	2	1.6363587332714506	-0.18501261289336887
6.0	0	1.606166848001955	-0.24062432883734614
