time	N_iters	x0	x1
0.0	0	0.2	0.0
0.1	50	1.6066307378694964	-0.09257424977222214
0.2	50	1.5921677019780034	-0.2565317978745628
0.30000000000000004	50	1.480138694891052	-0.41014177078942066
0.4	50	1.3404675933701737	-0.5512359566994928
0.5	21	1.1200888300324134	-0.6749283669995425
0.6	9	0.47289740151675363	-0.7696350256340231
0.7	50	-1.9391726992260299	-0.6945804813571507
0.7999999999999999	50	-1.940826510986014	-0.49694677289533173
0.8999999999999999	50	-1.8713203975721482	-0.30620479070027234
0.9999999999999999	50	-1.7939155915996703	-0.12294604402344321
1.0999999999999999	50	-1.7096073619608179	0.0522236762157646
1.2	50	-1.6159626555198336	0.21849634187514946
1.3	50	-1.508523981916355	0.37472273281623353
1.4000000000000001	50	-1.3774508703909931	0.5190616069181722
1.5000000000000002	30	-1.1888546505186972	0.6477087134351558
1.6000000000000003	13	-0.6988944678893826	0.7512899336016217
1.7000000000000004	50	1.909642892467411	0.6913309622921734
1.8000000000000005	50	1.9380775337257419	0.4939531683487588
1.9000000000000006	50	1.8701477392643706	0.3033203558590429
2.0000000000000004	50	1.7926722509953286	0.1201812909142953
2.1000000000000005	50	1.7082421031719026	-0.054857989989945545
2.2000000000000006	50	1.614425944772984	-0.2209856014953717
2.3000000000000007	50	1.5067198481784656	-0.377045195923322
2.400000000000001	50	1.3751384128555588	-0.5211794668022323
2.500000000000001	30	1.1848969059669574	-0.6495268732227647
2.600000000000001	12	0.6874798941853897	-0.7526356941903003
2.700000000000001	50	-1.9101221395791201	-0.6919225275816052
2.800000000000001	50	-1.9382978002125826	-0.4945229805740418
2.9000000000000012	50	-1.8703668382423726	-0.30386898430765313
3.0000000000000013	50	-1.7929089011379464	-0.1207071309118219
3.1000000000000014	50	-1.7085020094668277	0.054356980473530034
3.2000000000000015	50	-1.6147185474948877	0.22051220887696416
3.3000000000000016	50	-1.5070634928104547	0.3766035684837842
3.4000000000000017	50	-1.3755792533709845	0.5207768276535027
3.5000000000000018	30	-1.185654270729264	0.6491814601819341
3.600000000000002	12	-0.6896714423606249	0.7523809078094336
3.700000000000002	50	1.9100191618339009	0.6918125648823523
3.800000000000002	50	1.9382559753217965	0.4944171467087568
3.900000000000002	50	1.8703261361191168	0.30376708339767067
4.000000000000002	50	1.7928649527950855	0.12060946205220806
4.100000000000001	50	1.708453743408245	-0.05445003812062266
4.200000000000001	50	1.6146642115541676	-0.2206001380083847
4.300000000000001	50	1.5069996828158567	-0.3766855990669215
4.4	50	1.3754974087657967	-0.5208516192370726
4.5	30	1.185513764867417	-0.6492456307085727
4.6	12	0.6892651363107252	-0.7524282738268488
4.699999999999999	50	-1.9100378921443557	-0.6918330820244093
4.799999999999999	50	-1.9382637485088474	-0.49443689644007466
4.899999999999999	50	-1.8703337312960455	-0.3037860991416746
4.999999999999998	50	-1.792873154226088	-0.12062768803116307
5.099999999999998	50	-1.7084627506320087	0.054432672666353835
5.1999999999999975	50	-1.614674351585858	0.22058372962109504
5.299999999999997	50	-1.5070115910217021	0.37667029145839087
5.399999999999997	50	-1.375512683046415	0.5208376625889576
5.4999999999999964	30	-1.1855399903955357	0.6492336563334006
5.599999999999996	12	-0.6893409828576493	0.7524194363183833
5.699999999999996	50	1.9100343830319946	0.6918292565203892
5.799999999999995	50	1.9382622981046416	0.4944332141255561
5.899999999999995	50	1.8703323151746063	0.3037825536763035
5.999999999999995	50	1.792871625085749	0.1206242898159028
6.0	0	1.792871625085745	0.12062428981589325
