time	N_iters	x0	x1
0.0	0	0.2	0.0
0.1	15	-2.0022585517681284	0.15170985687796906
0.2	16	2.8339789302287786	0.18777384058678515
0.30000000000000004	31	1.5931411254692238	0.005248076498419352
0.4	8	1.6743457335325034	-0.16341212867730068
0.5	6	1.5450058293629219	-0.3235867938513163
0.6	4	1.4304414256324562	-0.4725334794909304
0.7	3	1.2748304147077203	-0.6079071978754863
0.7999999999999999	3	1.004335426854888	-0.7227361777635773
0.8999999999999999	73	-3.475533379794069	-0.6877505039035547
0.9999999999999999	37	-1.764089587802201	-0.4855844076121719
1.0999999999999999	8	-1.8913005559600211	-0.29590570413735495
1.2	6	-1.7872589236535004	-0.11286297745833654
1.3	4	-1.7065277874681721	0.06195217316575399
1.4000000000000001	4	-1.6121410334889452	0.22787926795217223
1.5000000000000002	2	-1.504791158936012	0.3837538874418457
1.6000000000000003	3	-1.3744879217094554	0.5277818579599184
1.7000000000000004	3	-1.1938214376829022	0.6564337610734788
1.8000000000000005	23	3.492304997734319	0.6318933994694242
1.9000000000000006	27	1.736821462164896	0.4314412247897233
2.0000000000000004	8	1.8716202215913589	0.24386701813560185
2.1000000000000005	6	1.7640712281598092	0.06301561652078214
2.2000000000000006	4	1.6813725130393433	-0.10939273978405117
2.3000000000000007	4	1.5836548930671572	-0.27263885495350826
2.400000000000001	2	1.471203915151526	-0.42541707513991206
2.500000000000001	3	1.3311947082707174	-0.5656244594109274
2.600000000000001	4	1.121375540165997	-0.6886481082031248
2.700000000000001	11	-3.469929171755739	-0.6556959471824955
2.800000000000001	52	-1.7503931783674997	-0.45454975964247557
2.9000000000000012	8	-1.8798388636569152	-0.2660615156808614
3.0000000000000013	6	-1.7740998316288925	-0.0842676825670228
3.1000000000000014	4	-1.692223334359888	0.08917882792259096
3.2000000000000015	4	-1.5959820892034913	0.2535835054243002
3.3000000000000016	2	-1.4858048951989824	0.40770474196581946
3.4000000000000017	3	-1.3502143000150015	0.5495819532860836
3.5000000000000018	3	-1.154464137026854	0.6751288761035986
3.600000000000002	40	3.4839752461094315	0.6463941215069202
3.700000000000002	31	1.7444700478892978	0.44550394548927574
3.800000000000002	8	1.8767183859100796	0.2573747349266425
3.900000000000002	6	1.7701814406643581	0.07594776284541077
4.000000000000002	4	1.6880011817600669	-0.09709441452178491
4.100000000000001	4	1.5911891061141858	-0.26104839103339783
4.200000000000001	2	1.4801410236154224	-0.4146480719513944
4.300000000000001	3	1.3428750085927326	-0.5558792635159882
4.4	4	1.1419634260669564	-0.6804631172107393
4.5	52	0.6698884737936395	-0.7717837405621356
4.6	23	-2.319758321768874	-0.5844137970431499
4.699999999999999	35	-1.8611256293382723	-0.3891492160410496
4.799999999999999	6	-1.8356526332581986	-0.2026248593589814
4.899999999999999	4	-1.7480361427380642	-0.023659560525471746
4.999999999999998	2	-1.6602398790364308	0.14679322734453806
5.099999999999998	4	-1.560125778054679	0.3078235716126626
5.1999999999999975	3	-1.442899757747566	0.4580150925566447
5.299999999999997	3	-1.2933208725796042	0.594941511055229
5.399999999999997	3	-1.046762864558527	0.7126036297361988
5.4999999999999964	67	3.386980872540014	0.6633285774230315
5.599999999999996	29	1.7638466341184846	0.4621681045464665
5.699999999999996	8	1.8813140489240197	0.273342869992823
5.799999999999995	6	1.777528448268785	0.09124823281111624
5.899999999999995	4	1.6957174166666884	-0.08253626348965401
5.999999999999995	4	1.599975093065935	-0.2473161288792677
6.0	0	1.5999750930659284	-0.24731612887927623
