time	N_iters	x0	x1
0.0	0	5.0	5.0
2.0	7	3.8315710953085964	101.2225320555073
4.0	5	0.1113833609161321	159.05956456740776
6.0	4	0.010832999614413988	89.31842357353895
8.0	2	0.0049651161506387926	48.78436708723957
10.0	2	0.004305624462193127	26.59608762946143
12.0	2	0.005235013595981928	14.501067158079909
14.0	2	0.007664921141588732	7.9147187096949185
16.0	2	0.0124326368579976	4.3295120400915375
18.0	2	0.02133173118827588	2.3783668266339224
20.0	2	0.037743278971029616	1.3167895968198742
22.0	2	0.06791051339180264	0.7395981634201575
24.0	2	0.12330997755054116	0.4264879611892137
26.0	2	0.22501189605615038	0.2580451553322207
28.0	2	0.4116753427587089	0.17040425493796654
30.0	2	0.7541683363774037	0.1318707643501053
32.0	2	1.3821065114351818	0.13606419110041942
34.0	2	2.5303720319777065	0.23934944426691845
36.0	3	4.588702795941681	1.2682460311070831
38.0	6	5.638205462382803	55.651938816546945
40.0	6	0.33090496084788423	185.75256234210883
42.0	4	0.0035379895392804173	109.73101797419905
44.0	2	0.0011437829927304216	59.732820427949335
46.0	2	0.0008394655797464875	32.49155671398137
48.0	2	0.0009333040037768981	17.67270394664478
50.0	2	0.0013016012668148876	9.61386871959128
52.0	2	0.0020564840620590375	5.231720963023422
54.0	2	0.003479584188816362	2.8489441866332674
56.0	2	0.0061123462332147264	1.5533480714018264
58.0	2	0.010959018283424911	0.8489052864078005
60.0	2	0.019868955798592006	0.4659060054595754
62.0	2	0.03624203214987299	0.25771023954591543
64.0	2	0.06632579981635907	0.14460763886034314
66.0	2	0.12159908065628541	0.08330200922169334
68.0	2	0.2231508675526256	0.05034577266966747
70.0	2	0.4097230659282619	0.03320759643122724
72.0	2	0.752475912502444	0.02566956311214695
74.0	2	1.3820575915988216	0.026470269426897147
76.0	2	2.537906844000847	0.04665875110398139
78.0	3	4.651562892740634	0.2534440508283439
80.0	12	9.304433140131621	-16.73147051512569
82.0	204	18.561973338983204	-77.24136611134995
84.0	8	31.251465714179275	-75.13035252970764
86.0	7	53.33715077219662	-24.3581131433035
88.0	5	96.58606686276246	-3.4463902244545253
90.0	4	177.285320264504	-0.23765979292320605
92.0	4	325.7760399676944	-0.00841515623456035
94.0	4	598.6656841432639	-0.0001571725102157244
96.0	2	1100.145073503273	-1.5708944667904576e-06
98.0	2	2021.694620754192	-8.465757411043261e-09
100.0	2	3715.1910581800184	-2.4704046523721545e-11
