time	N_iters	x0	x1
0.0	0	5.0	5.0
2.0	200	2.5593899518338867	77.67956477417823
4.0	47	1.189084894930932	87.62015327050442
6.0	33	0.6446802947980111	72.22283541647742
8.0	24	0.4358408598522094	53.95822118574633
10.0	16	0.36853271307580643	39.13190901010446
12.0	11	0.37978127723269267	28.51907164734349
14.0	10	0.4574048783966053	21.514782084244104
16.0	9	0.6108189319156764	17.441938729254844
18.0	13	0.8486067551821427	15.989515841181094
20.0	19	1.1346555002608016	17.394907792526947
22.0	25	1.3501129969678436	22.020760447876064
24.0	28	1.3868248085659023	28.676408006451886
26.0	29	1.2756280653469243	34.358509737256576
28.0	27	1.1189764797360289	36.999771256742655
30.0	21	0.9866511081359824	36.705782251803434
32.0	19	0.9023123535011659	34.673479923474986
34.0	19	0.8660432022410167	32.093957653956956
36.0	19	0.870011352719943	29.771948451125095
38.0	18	0.9035610682864205	28.143472532551563
40.0	16	0.9535259217273874	27.37999647955096
42.0	18	1.0046347345164017	27.456348115643085
44.0	19	1.0426434004959035	28.177293389133844
46.0	17	1.0592529991909696	29.215973783322713
48.0	20	1.054827558699197	30.209770579164125
50.0	20	1.0364695781342335	30.885601401614473
52.0	19	1.0134330776110139	31.136557277802307
54.0	19	0.993322240862066	31.012301598621807
56.0	18	0.9805029808793576	30.653708132729914
58.0	18	0.9761748741929481	30.221686859566802
60.0	16	0.9791469700938378	29.8482311365151
62.0	16	0.9867784971255676	29.613311731152592
64.0	18	0.99592084491563	29.541010248595484
66.0	17	1.0037853574740834	29.60825699156641
68.0	15	1.0085924768409011	29.761692953286037
70.0	18	1.00983677449183	29.93839124498671
72.0	16	1.0081226779878472	30.085013839009903
74.0	14	1.0047035500056065	30.17015792658878
76.0	17	1.0009519750228073	30.187400479364825
78.0	15	0.9979513295586134	30.150339708934887
80.0	15	0.9962900188602724	30.083374384761385
82.0	16	0.996047116032534	30.012193490625226
84.0	16	0.9969110048652634	29.95667187351617
86.0	14	0.9983630479481373	29.92727813988499
88.0	16	0.9998655603945488	29.924864345111104
90.0	15	1.0010074392131314	29.942963738803744
92.0	13	1.0015805819092851	29.9713871285981
94.0	15	1.001582975130732	29.99988064292887
96.0	14	1.0011651409336144	30.020867696780847
98.0	14	1.0005494491886961	30.030767953778078
100.0	14	0.9999515721572827	30.0298954767485
